lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER,test/loss,test/CER,test/IER,test/DER,test/SER
,4049,0.7787992358207703,33,,,,,,,,,,,,,,
,4079,,33,0.7837247848510742,22.928667068481445,5.405405521392822,2.0381035804748535,15.485157012939453,,,,,,,,,
,4079,,33,,,,,,22.886615753173828,7.700582027435303,1.733458399772644,13.452574729919434,,,,,
0.0009292951724041319,4080,,,,,,,,,,,,,,,,
,4099,0.9136635661125183,34,,,,,,,,,,,,,,
,4149,0.7463389039039612,34,,,,,,,,,,,,,,
,4199,0.790344774723053,34,,,,,,,,,,,,,,
,4199,,34,0.7722868323326111,22.419139862060547,6.070004463195801,1.6836508512496948,14.665485382080078,,,,,,,,,
,4199,,34,,,,,,21.855026245117188,7.243135929107666,1.7545312643051147,12.857359886169434,,,,,
0.0009234387375145277,4200,,,,,,,,,,,,,,,,
,4249,0.6740353107452393,35,,,,,,,,,,,,,,
,4299,0.7124408483505249,35,,,,,,,,,,,,,,
,4319,,35,0.7682779431343079,21.998228073120117,4.27558708190918,2.237483501434326,15.485157012939453,,,,,,,,,
,4319,,35,,,,,,21.225811004638672,6.940293312072754,1.6775704622268677,12.60794734954834,,,,,
0.0009173693402337905,4320,,,,,,,,,,,,,,,,
,4349,0.843306303024292,36,,,,,,,,,,,,,,
,4399,0.6465834975242615,36,,,,,,,,,,,,,,
,4439,,36,0.7732698917388916,21.776695251464844,6.38015079498291,1.3070447444915771,14.089499473571777,,,,,,,,,
,4439,,36,,,,,,20.70657730102539,6.877448558807373,1.804935097694397,12.02419376373291,,,,,
0.0009110900366862309,4440,,,,,,,,,,,,,,,,
,4449,0.6332916021347046,37,,,,,,,,,,,,,,
,4499,0.8133481740951538,37,,,,,,,,,,,,,,
,4549,0.8050764799118042,37,,,,,,,,,,,,,,
,4559,,37,0.80506432056427,23.726184844970703,8.55117416381836,1.0855116844177246,14.089499473571777,,,,,,,,,
,4559,,37,,,,,,20.4989013671875,6.856789588928223,1.8347992897033691,11.80731201171875,,,,,
0.000904603988690286,4560,,,,,,,,,,,,,,,,
,4599,0.6010885238647461,38,,,,,,,,,,,,,,
